absent near-centre frames 1925
28651 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28652 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28653 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28654 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28655 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28656 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28657 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28658 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28659 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28660 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28661 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28662 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28663 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28664 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28665 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28666 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28667 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28668 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28669 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28670 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28671 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28672 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28673 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28674 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28675 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28676 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28677 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28678 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28679 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28680 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28681 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28682 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28683 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28684 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28685 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28686 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28687 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28688 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28689 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28690 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28691 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28692 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28693 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28694 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28695 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28696 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28697 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28698 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28699 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28700 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28701 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28702 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28703 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28704 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28705 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28706 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28707 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28708 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28709 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28710 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28711 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28712 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28713 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28714 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28715 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28716 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28717 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28718 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28719 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28720 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28721 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28722 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28723 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28724 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28725 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28726 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28727 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28728 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28729 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28730 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28731 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28732 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28733 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28734 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28735 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28736 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28737 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28738 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28739 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28740 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28741 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28742 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28743 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28744 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28745 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28746 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28747 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28748 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28749 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28750 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28751 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28752 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28753 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28754 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28755 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28756 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28757 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28758 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28759 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28760 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28761 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28762 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28763 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28764 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28765 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28766 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28767 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28768 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28769 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28770 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28771 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28772 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28773 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28774 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28775 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28776 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28777 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28778 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28779 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28780 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28781 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28782 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28783 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28784 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28785 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28786 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28787 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28788 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28789 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28790 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28791 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28792 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28793 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28794 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28795 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28796 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28797 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28798 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28799 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28800 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28801 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28802 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28803 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28804 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28805 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28806 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28807 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28808 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28809 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28810 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28811 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28812 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28813 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28814 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28815 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28816 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28817 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28818 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28819 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28820 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28821 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28822 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28823 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28824 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28825 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28826 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28827 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28828 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28829 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28830 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28831 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28832 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28833 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28834 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28835 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28836 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28837 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28838 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28839 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28840 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28841 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28842 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28843 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28844 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28845 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28846 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28847 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28848 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28849 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28850 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28851 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28852 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28853 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28854 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28855 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28856 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28857 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28858 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28859 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28860 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28861 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28862 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28863 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28864 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28865 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28866 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28867 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28868 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28869 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28870 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28871 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28872 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28873 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28874 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28875 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28876 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28877 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28878 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28879 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28880 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28881 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28882 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28883 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28884 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28885 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28886 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28887 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28888 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28889 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28890 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28891 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28892 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28893 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28894 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28895 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28896 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28897 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28898 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28899 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28900 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28901 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28902 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28903 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28904 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28905 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28906 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28907 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28908 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28909 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28910 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28911 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28912 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28913 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28914 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28915 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28916 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28917 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28918 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28919 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28920 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28921 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28922 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28923 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28924 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28925 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28926 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28927 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28928 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28929 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28930 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28931 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28932 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28933 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28934 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28935 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28936 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28937 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28938 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28939 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28940 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28941 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28942 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28943 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28944 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28945 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28946 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28947 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28948 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28949 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28950 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28951 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28952 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28953 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28954 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28955 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28956 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28957 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28958 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28959 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28960 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28961 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28962 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28963 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28964 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28965 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28966 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28967 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28968 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28969 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28970 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28971 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28972 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28973 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28974 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28975 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28976 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28977 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28978 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28979 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28980 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28981 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28982 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28983 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28984 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28985 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28986 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28987 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28988 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28989 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28990 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28991 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28992 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28993 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28994 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28995 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28996 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28997 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28998 angle=16.7 r=0.184 p11=1.7778 esg_row=1
28999 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29000 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29001 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29002 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29003 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29004 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29005 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29006 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29007 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29008 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29009 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29010 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29011 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29012 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29013 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29014 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29015 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29016 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29017 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29018 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29019 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29020 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29021 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29022 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29023 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29024 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29025 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29026 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29027 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29028 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29029 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29030 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29031 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29032 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29033 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29034 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29035 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29036 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29037 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29038 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29039 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29040 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29041 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29042 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29043 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29044 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29045 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29046 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29047 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29048 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29049 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29050 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29051 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29052 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29053 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29054 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29055 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29056 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29057 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29058 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29059 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29060 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29061 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29062 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29063 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29064 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29065 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29066 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29067 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29068 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29069 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29070 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29071 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29072 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29073 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29074 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29075 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29076 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29077 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29078 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29079 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29080 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29081 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29082 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29083 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29084 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29085 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29086 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29087 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29088 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29089 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29090 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29091 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29092 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29093 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29094 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29095 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29096 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29097 angle=16.7 r=0.184 p11=1.7778 esg_row=1
29098 angle=16.6 r=0.184 p11=1.7778 esg_row=1
29099 angle=16.6 r=0.184 p11=1.7778 esg_row=1
29100 angle=16.6 r=0.183 p11=1.7778 esg_row=1
29101 angle=16.5 r=0.183 p11=1.7778 esg_row=1
